from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
263124,40085,56090,5838514,42,1178,0,1489,1913153,408748
375050,380608,46176,4140598,26,1025,0,838,955014,275138
375050,40079,51313,5315698,44,1265,0,1005,1343007,389010
358006,290786,64113,7115109,31,1293,0,1611,2041906,398692
303394,317528,7837,2046915,14,292,0,389,132025,45365
290798,74673,50486,3579629,36,1028,0,781,372363,133274
317394,290786,8083,1114501,23,281,0,335,74925,31248
428918,263123,24945,940481,21,558,0,293,276256,64143
428913,358006,48721,3985829,18,1098,0,479,1125036,326450
290784,74673,88836,3380741,21,1000,0,735,363579,127858
87254,290783,57213,5788349,21,1237,0,1570,2161128,409187
290798,375066,4212,1244699,31,177,0,256,69085,28208
263124,290796,44789,4464609,22,1012,0,1426,1725382,354121
243283,375066,44508,4021576,22,1036,0,1163,369246,119341
263123,40086,51960,5649140,25,1161,0,1510,1839293,404569
317528,428913,49820,5028855,21,1145,0,1489,1202881,371418
290794,317528,7951,1279622,17,276,0,419,89062,31661
243301,317580,6727,1953607,21,296,0,597,86482,32736
87148,317580,56418,4786283,22,1257,0,1225,1968813,362025
434393,358006,34398,2818621,20,925,0,400,529374,127762
74673,74673,29,0,0,2,0,0,0,1
428913,40082,56362,5814680,44,1200,0,1401,1512069,408281
40082,358006,65267,5935565,40,1329,0,895,1382136,383887
434393,290798,47943,6393047,37,1236,0,1757,1453183,370120
108984,380608,43846,3887128,25,992,0,1062,1217287,364420
358004,40081,63558,5781103,40,1308,0,901,1931177,345462
428918,303031,58911,5344486,30,1153,13,1343,1590205,393971
40081,290786,48324,4284446,45,1040,0,1136,1106783,170907
303394,358006,58081,5217923,20,1282,0,829,1403252,387369
290783,263123,46699,5405342,17,1031,0,1541,1123436,353150
134388,290798,49148,4138060,32,1069,0,1270,1225431,369117
87148,87148,25,0,0,2,0,0,152,1
317528,290794,6520,1176917,18,275,0,348,81097,32845
87148,87148,27,0,0,2,0,0,152,1
40086,290786,39125,3958178,23,936,0,1062,467451,155946
