from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
1474366,1048600,1131187,8527836,17,2577,2233,3040,13158456,2100631
345763,14,1236829,9731437,18,3447,2896,3462,12020795,2194099
1158206,1048583,1337153,4005355,12,3530,3315,1184,6417966,1183594
1225387,1048609,1174349,3428524,15,2475,2313,961,5090002,962711
1179990,29,1241090,3753728,22,2975,2885,1170,6111455,1066363
2377908,1048580,1381334,15527035,21,3733,3197,5312,10164474,2384072
564745,564740,202,5760,5,22,0,6,145,38
637736,1048607,1482075,17364241,36,3948,3342,6337,9884966,2376690
1935365,1048583,1289959,13791307,15,3461,3043,4492,10558550,2386597
1230444,1048603,337710,2852904,6,1025,813,651,1664035,389190
1474366,1048613,903867,8523295,15,2590,2247,3095,13151744,2099354
367973,1048603,1119896,6367323,15,2829,2611,2297,10523615,1805420
1225387,1048606,1134914,3376724,12,2443,2248,953,5002677,947713
1158206,109557,749,9493,5,33,0,12,282,88
801747,16,1363548,10472309,21,3667,3187,3486,13073110,2365803
2496408,2012393,325,4506,4,24,0,7,324,39
1158206,2097163,1346142,4026591,20,3546,3312,1247,6483501,1192934
801747,1048578,1727532,10565907,18,3671,3187,3508,13199534,2388770
1935365,5,1299638,13756116,16,3472,3040,4483,10508587,2376645
1287249,2097161,1460447,4641028,18,3695,3530,1642,9362558,1511078
1158646,110074,926,893,1,4,4,1,43,2
1158646,24,1361650,3965370,14,3576,3389,1197,6286343,1169003
1301484,2,1139367,5561437,12,2953,2705,1887,10243893,1733010
1301484,9,1143617,5473282,11,2947,2719,1858,10098708,1705820
637736,24,1540363,17315335,35,3946,3339,6270,9837454,2366294
1287249,1048578,2220788,4721521,16,3656,3460,1662,9570477,1543417
773377,6,1223002,6942686,18,3087,2849,2264,10800023,1959474
564745,1048580,720783,5362594,20,1878,1467,1364,1603206,393421
1583946,1048586,1046486,8709067,22,2737,2420,3060,11360064,2072234
367973,1048594,1096330,6301546,18,2827,2554,2227,10424815,1786562
1301484,30,1207499,5450738,10,2943,2729,1856,10070092,1700114
1158206,28,1408664,3949325,14,3573,3365,1172,6226937,1156440
1158646,1158610,1319,9603,6,45,0,11,338,93
609396,2097154,1903578,11807424,18,3422,3040,4116,10998250,2379839
1158206,1048596,1311810,3914591,12,3514,3281,1163,6125406,1141228
773377,26,1240241,6962235,26,3093,2828,2327,10846827,1967194
801747,1048603,1316368,10537447,18,3462,3066,3555,13151730,2380345
1225387,1048579,949768,3474785,13,2507,2318,972,5197052,980018
1935365,2464492,276,4773,3,33,0,6,212,61
564745,1613597,32,1017,2,7,0,3,59,8
2641587,1048595,434700,2928569,12,1352,1105,732,1838049,342038
2492409,954104,178,6113,4,24,0,6,225,35
1301484,2201902,279,6778,4,14,0,5,83,17
1583946,2097170,985433,8648787,21,2737,2435,3099,11248474,2053281
1225387,176879,223,9077,3,24,0,9,244,76
773377,28,1251201,6887416,21,3085,2850,2253,10686842,1939927
1935365,18,1482932,13699729,13,3268,2917,4469,10453218,2364762
1230444,2097165,470693,2836478,14,1404,1151,652,1618906,381039
1583946,1048607,984887,8674953,23,2737,2427,3106,11290977,2060725
1225387,1048605,1169724,3433093,16,2477,2305,965,5099663,964340
1230444,15,549941,2876393,9,1334,1028,655,1773934,400419
