from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
36479,36489,2627,9151,3,26,11,6,134,43
144924,139817,992,3986,2,15,5,3,136,36
212560,97,137915,599410,18,1197,558,504,733741,180560
21150,22,147558,757241,24,1265,587,488,1162672,257860
254470,254422,76,3380,3,16,0,4,91,25
168057,168071,780,5718,4,32,0,5,218,52
209692,72,109347,625813,16,973,448,401,907323,209352
144924,139933,1155,7022,4,46,0,5,283,91
251145,251219,534,6799,4,37,0,6,283,89
184927,12,164520,629171,21,1394,608,432,737753,183585
262644,68,34701,241397,10,384,146,102,55303,18586
212560,9,133014,696585,20,1242,530,544,984122,219658
21150,3,146255,574016,19,1299,600,472,1071005,228391
171131,171155,91,4485,5,27,0,8,320,33
64481,64541,219,8849,6,28,0,12,171,60
121788,122236,43,3679,3,14,0,4,56,12
64481,56,199468,921939,25,1518,807,767,983261,245620
194513,24,145422,970198,18,1280,579,451,917226,200196
258812,48,26141,266055,14,312,106,144,48254,16915
168057,28,133295,655490,16,1215,536,500,736713,184760
121788,99,163095,912835,21,1345,662,763,1043452,253332
78410,9,196032,1250636,24,1605,784,1037,1043017,260005
72410,83,224587,939619,24,1577,845,712,1099042,251702
133492,133207,764,9272,5,47,1,12,386,129
110617,43,137503,584822,18,1190,549,474,994985,209523
192759,20,152849,1040915,23,1310,608,518,909666,218481
231686,97,85349,394213,12,716,351,195,351533,90308
135981,97,115187,379282,14,979,475,325,938607,151145
133492,133521,427,8230,5,43,0,9,337,109
25950,11,149642,618621,20,1319,601,491,1119650,241586
135981,3,122703,416587,18,991,436,329,1057100,174520
116684,116567,1540,9897,4,25,5,8,205,71
93831,93877,120,5351,3,19,0,6,72,18
255663,240480,2528,9675,11,36,12,14,293,108
222504,222530,233,3026,2,19,0,4,106,21
255728,99,47250,198049,10,453,203,171,82843,25711
13125,76,152201,533679,18,1317,627,386,989650,205561
116471,22,167789,1252343,30,1374,651,725,1123019,264288
188100,86,114451,468340,15,909,452,271,1015605,199618
253776,61,77601,228356,8,693,333,183,124925,35708
133492,88,95123,259584,11,841,390,229,301543,69715
255728,39,36265,178569,8,355,157,132,67871,22072
144924,139913,975,8528,4,42,0,6,395,133
116626,84,169228,988621,21,1425,689,794,1002854,253935
178007,79,164276,718252,20,1418,683,486,621711,158057
75920,76698,58,6089,6,17,0,6,56,15
246592,86,36791,200549,9,379,154,94,85389,26390
253776,253773,545,5377,7,30,0,7,134,43
84602,57,208204,1272139,26,1627,836,1108,943653,244464
107495,32647,1198,7687,4,16,4,8,1212,37
149199,151694,73,910,2,10,0,3,194,7
175316,155495,489,9715,6,42,0,10,413,138
143919,143905,626,3930,4,24,0,4,94,23
226156,15,131493,508066,14,1076,522,310,361164,93665
107495,77,163372,677643,17,1325,655,532,1049208,225428
192759,35,156307,805570,19,1269,645,432,526144,134122
98719,11,152445,943262,26,1299,619,740,1359349,262763
212560,212562,75,1844,1,9,0,1,40,5
84602,42,205136,1404584,28,1675,816,1174,980836,258390
58101,9,200299,1112163,22,1603,819,972,1017399,259964
222504,87,202583,820815,17,1526,870,732,1109258,248889
135981,63,116047,337715,12,975,479,271,813853,126082
