from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
781315,52,165280,12331956,26,2161,0,3891,9602364,1878370
365792,50,149082,11717647,19,2156,0,3763,9633168,1880757
461414,31,189057,4088981,19,1793,0,1117,4055548,874467
1172982,53,69797,2548578,13,913,0,461,2372213,472774
950338,1812059,446,8189,7,29,0,9,118,39
326524,333441,543,8860,4,36,0,11,190,38
1680340,1681391,19,665,2,6,0,2,36,5
1222678,1048580,171258,6878677,19,2047,0,1993,10774352,1739042
326524,333442,404,8151,3,20,0,7,158,30
1717090,1048611,161020,8611585,20,2089,0,2452,11049576,1866869
718731,1048578,315092,9408758,22,2132,0,2915,9656611,1857120
1845368,1048614,229514,9395227,16,2092,0,1755,10677271,1859794
461414,460990,151,5159,4,16,0,5,97,30
1116335,1048600,178937,9428114,17,2137,0,2499,11705095,1872827
37011,48,154499,9503608,21,2156,0,3027,10109073,1866023
1845368,33,156545,9391699,16,2095,0,1743,10676892,1859661
1137464,29,177955,8055121,33,2106,0,2237,12346728,1849655
461414,461417,74,2727,4,12,0,6,38,8
1614175,1048592,129368,7454711,22,1645,0,2147,9717590,1719546
1314331,29,144310,4705039,26,1823,0,1306,6006137,1105284
769788,6,155178,9091370,28,2028,0,2600,9613768,1839097
704038,55,119585,7448872,25,1668,0,2178,9436073,1703821
584657,1048583,135596,3999419,24,1787,0,1106,4470742,920813
1222063,1222057,291,5223,7,23,0,7,245,57
37011,36927,45,3279,6,15,0,7,123,40
1259084,7,130129,4847935,29,1548,0,1793,4999938,1065273
1628684,1628671,93,4785,4,26,0,8,216,49
1239740,28,118110,4284963,19,1503,0,1525,5074529,958434
1259084,24,106978,4322444,21,1530,0,1683,4614272,970841
1792688,1048597,41309,3157104,14,653,0,522,759604,198344
704038,3,185106,7421779,22,1662,0,2041,9417517,1699801
1162277,53,161098,14034496,22,2195,0,4074,9637707,1878675
1137464,1048622,154928,7741451,22,2083,0,2131,12093707,1813692
326524,1048604,138283,4480194,14,1781,0,1226,5774719,1074955
718731,1048593,155040,9515379,22,2171,0,2834,9681094,1864730
584089,21,142339,3643145,17,1949,0,1063,4520607,852967
1680340,23,224207,12432895,15,2159,0,3948,9275633,1878782
1529280,1533238,89,9488,5,28,0,6,176,41
1845368,42,157454,9433856,16,2094,0,1730,10680742,1861002
153758,158327,47,8389,3,13,0,8,102,22
1222063,215995,694,6831,3,25,0,8,315,82
782680,42,188352,12296606,18,2168,0,3892,9704589,1880544
1237749,20,112923,4137454,14,1505,0,1545,4639590,907958
361765,17,160461,12083795,26,2147,0,3592,9967536,1884221
1640668,737133,116,3060,4,14,0,4,72,19
1137464,1048594,157652,7738446,20,2079,0,2102,12090903,1813129
202773,49,118800,5833239,20,1728,0,1804,8682144,1550360
957068,1048619,171291,9066122,26,2157,0,1623,9640336,1388884
1745633,18,152760,6644752,21,2121,0,1952,12827561,1711108
1019281,1048621,151811,9821170,19,2142,0,1680,10559370,1854182
122512,1146927,1559,8708,6,54,0,9,303,81
1864928,9,166773,7922023,33,2037,0,1513,11973520,1796569
153758,36,26773,2126456,23,497,0,300,843938,206200
810474,1699629,284,8667,6,32,0,14,236,78
1640668,1640452,53,2768,2,8,0,2,61,15
1680340,1048598,247042,12414971,17,2167,0,3966,9272607,1877595
1172982,1172926,162,9496,2,18,0,6,130,45
718731,1048598,159675,9393276,20,2166,0,2842,9652159,1855720
629068,1545204,105,7987,3,15,0,8,142,32
1529280,4,122453,4072860,16,1575,0,1214,4703925,925506
430478,1048614,143746,4272071,24,1917,0,1142,4396503,864346
1070778,47,153062,9743115,21,2165,0,2743,10791347,1869982
122512,1147024,1325,9774,9,43,0,11,398,112
326524,1316415,533,9293,5,38,0,12,225,48
413171,1048611,192167,10710691,22,2100,0,3620,10423273,1879598
350534,1330140,104,7619,6,15,0,8,114,38
782680,782686,76,3921,2,10,0,4,63,15
781315,1048595,190431,12352942,27,2169,0,3867,9605177,1879449
1529280,36,121436,3921337,18,1573,0,1187,4568030,893563
60050,1048583,183691,9972817,32,2107,0,3036,10217048,1884563
1019281,9,166960,9382024,31,2144,0,1631,10363164,1795140
1429120,43,158605,10281045,19,2099,0,3415,9949147,1878218
704038,1048610,128436,7525885,20,1654,0,1973,9487225,1714949
1497541,1499284,1603,7230,5,26,0,6,100,32
191416,1202332,533,4841,2,20,0,4,61,14
1200653,189416,1484,7566,4,36,1,7,281,98
1607781,1605034,40,3325,1,9,0,1,38,7
99519,1131148,37,6551,6,15,0,7,59,18
1259084,1048604,112222,4398936,22,1528,0,1696,4682227,986998
191416,22,139260,5606286,18,1942,0,1497,8990861,1529663
1608303,1608288,224,5439,4,20,0,10,116,38
810474,24,157998,10098827,20,2241,0,2775,10467039,1879145
1777428,34,168316,9003292,15,2136,0,1509,11540415,1773749
1436966,1048600,154358,11308202,17,2150,0,3548,9995339,1878831
946745,38,171275,9349857,22,2083,0,1535,11832361,1873347
