from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
671842,1467432,826288,11183074,27,3452,1131,4107,5822653,1386940
1954249,1538465,860766,9879176,27,3324,1087,4254,5020577,1121734
487070,937961,840385,9636083,19,3361,1100,2395,14503732,2448298
1718745,1178261,1426484,11496740,32,4102,1819,4866,6494352,1551707
1984349,1718558,830594,17484491,34,3978,511,6917,12480033,2657203
670430,1750425,195470,3316252,27,1201,393,1212,1874505,463259
1358557,701753,796213,8839886,24,3366,1106,3604,12770032,2114543
2270647,905515,842032,11139940,34,3613,1159,4088,13656880,2616996
1461700,935735,674923,9373431,18,3234,974,2505,11969958,2159767
2270655,1718558,1075584,11255815,27,3451,1304,4253,14459820,2639577
1984350,2025225,326611,4119420,22,1960,442,1199,2562477,587470
1718558,1718745,26882,514861,15,208,60,159,45312,16659
161593,937957,999560,6322465,28,3871,1423,1790,12820290,2010629
1178261,1082914,901842,3288111,36,3123,1400,1370,6170085,952068
2632763,1041063,173625,1698448,14,1064,144,669,1722714,274987
1082914,1082914,480,0,0,2,1,0,0,1
935739,1082914,405817,5000824,26,2306,423,1463,3767889,808292
1954250,1718558,201952,2271863,21,1183,439,831,954998,256695
2342647,1178262,1060416,8372478,25,3917,1283,3759,6302914,1551547
1461699,1984349,559904,9378236,18,3195,325,2526,13247768,2163688
2392401,2150691,1120510,12795251,32,4074,1783,5444,8258538,1575231
2089633,1718558,802142,13091411,28,3427,1287,5749,15046571,2657203
1750425,1641213,102766,1305843,20,825,242,409,337593,95872
935735,1750425,888910,14337931,26,3819,1099,5864,11080764,2281696
161593,1641213,907498,8406591,27,3882,903,3534,14038848,2228233
2089633,1082914,405746,3780798,26,1947,450,1314,6583382,1058838
2699681,1750425,918211,9823218,23,3819,1091,4429,13494542,2281696
1041062,1178261,346817,1289176,24,1514,564,897,1138270,248306
1718558,935740,992389,17451932,28,4023,1351,6813,10968461,2620257
1178261,2632763,443852,2548918,25,2281,207,1241,4445004,715141
1041063,1178262,379754,1294091,22,1510,706,894,1250731,249018
1750425,1718745,209026,3037564,16,1052,409,1181,1814965,398803
937959,2632558,314622,4150956,21,1794,410,1158,2164935,480522
937964,2632764,310121,3988290,22,1782,312,1117,1950022,475312
2632764,1954250,1009480,14217658,28,3789,1310,5857,14498023,2633503
1178261,1954249,1185108,11790292,37,4103,1840,4725,15930379,2633494
1641213,937957,929772,14717327,31,3723,1056,5644,11881168,2693596
1082914,1718745,1282059,14715517,30,3952,1351,5714,13377972,2607797
