from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
101345,837763,65291,3284505,19,877,138,1087,1380736,409204
101345,402992,161890,7035065,27,1295,433,2416,3687756,915005
1054037,402879,64821,1434210,23,401,152,299,628894,93477
995056,811565,38566,2666076,21,817,37,1202,2778248,563634
402974,402917,4075,223228,10,70,10,31,2911,1351
995070,101345,53453,3506610,20,1013,56,2231,3549957,759218
995070,402921,128555,4087132,29,1311,315,1653,4153863,897974
101345,365095,34842,3641958,28,740,30,967,1728571,505881
402978,402977,88,4217,3,7,0,3,25,4
402977,943316,162452,4784088,20,1192,451,1650,3192064,744301
995056,779403,92550,2453934,23,882,248,1181,2391000,481798
1067767,402977,30006,651973,12,267,88,206,65259,24605
995070,402917,157887,3998585,26,1299,429,1632,4112321,884513
402935,814787,125362,3938306,14,1039,353,1622,3591146,618015
402978,814787,110738,3840945,12,1041,307,1597,2797000,610419
811565,811558,940,1670,4,9,2,4,3980,5
402974,402992,11790,319507,14,132,35,66,9479,4253
811565,101345,56394,3923439,23,798,120,1148,5241733,795326
1054037,811558,105611,3930901,25,948,293,1678,3378630,624064
1054033,1054037,7176,512136,21,122,11,67,33563,12864
944218,944216,1436,3425,5,16,4,5,74,10
779403,943316,50611,1612866,25,793,90,1202,998711,285004
402992,811565,158303,4136002,25,1101,356,1811,2712990,614679
668830,1054001,103413,3143284,19,1182,230,1249,3810523,734139
1033139,365096,74555,5893917,21,1127,116,1977,2595714,633216
1067721,402969,19920,657167,18,301,49,233,293719,28657
811558,365283,33857,460711,17,426,76,429,680371,69922
402974,811558,89176,3785493,20,926,209,1748,2707050,599891
943287,1033139,146953,7040575,21,1252,433,2095,4186293,1003063
402879,402978,648,133708,8,27,0,23,518,252
1054037,402935,48313,1425383,21,397,141,306,618838,91580
995070,811565,42054,2670190,24,819,52,1211,2455511,564202
1033172,814787,112879,5886337,19,1096,322,2370,3365555,616184
1054034,402879,11180,1026735,18,272,10,287,156401,43950
1067767,402969,9358,629685,20,255,8,200,55818,22268
101345,402920,167481,6981521,24,1289,482,2410,3680233,912323
402920,402879,9087,224137,12,62,27,49,4721,2398
1067767,402992,14547,487272,20,211,38,141,31666,13258
402938,995065,149444,4043327,24,1295,417,1284,3767079,638780
1054037,402992,85004,1690988,26,517,203,344,929575,155476
402983,668830,158322,3807544,22,1349,426,1480,2354191,538259
402978,404980,71712,1085303,13,518,215,283,623943,72218
101345,402918,133123,6914865,26,1292,345,2395,3668483,908315
402992,402992,361,0,0,2,1,0,0,1
1033139,83008,194211,8909456,23,1256,415,2961,3606141,948541
402917,1033172,81347,2049120,17,667,242,628,946499,168824
944216,83008,128157,3678243,26,1049,371,1096,4192898,822200
943287,814787,33885,1321338,13,514,80,748,469526,146215
402935,101345,135204,7083878,21,1280,357,2362,4987528,981767
402879,1054037,45939,1359595,21,378,131,328,304589,95126
365283,811558,25577,504614,16,427,39,438,294241,88983
402977,943287,271531,4986196,19,1296,517,1485,3265068,769134
402978,1054011,26797,1151400,15,301,67,276,640907,77459
365095,943287,57546,1214925,30,599,114,334,811315,212285
402917,779403,146184,3379782,19,1252,400,1177,1991926,419706
1054037,402974,52191,1469960,20,421,154,314,682208,101991
402978,1054033,45974,1125468,11,299,134,261,635509,75766
944216,943316,85488,2621204,27,941,229,1094,2976921,619219
1054001,811558,89562,3875643,17,931,226,1629,2422694,616124
402917,402992,14113,179925,15,66,30,49,3699,1880
402978,779403,95706,3271574,17,981,246,1159,1970248,413758
402969,1033139,94982,2164420,13,773,198,767,729206,198143
82985,402920,176118,6857785,20,1301,493,2321,3645811,909379
83008,1033172,141650,8682096,25,1268,387,2894,3556663,1001368
811558,402974,104966,3669518,21,926,294,1303,3308944,720972
72506,402974,148290,4128407,18,1107,419,1772,4667837,903108
404980,779403,74961,2280182,21,882,180,877,1640359,331894
365096,944216,153494,1767643,23,802,246,774,1691877,350301
1054033,402921,36975,1133607,17,324,107,279,160420,54318
705851,402917,150134,4010128,20,1295,401,1627,4751529,909084
995065,101345,91371,3502258,18,1012,230,2224,3192391,759003
498575,995070,146938,3756989,26,1296,411,1270,2891355,583441
402992,943287,124042,5283991,27,1310,301,1536,3216912,771097
1033145,668830,151162,5657156,19,1295,429,2206,2084360,540358
402920,811565,127401,4039362,22,1095,369,1806,2639795,614017
101345,72506,87636,2921798,24,977,220,1704,1122396,355951
668830,402969,157670,3419715,21,1337,416,1381,3930983,771485
402921,402917,1856,105391,15,45,3,32,1279,615
943287,1054037,136045,5034833,28,1159,358,1718,3891969,892114
995056,995065,1123,7894,4,18,3,4,25,5
402935,365095,135800,3988910,20,1094,399,1262,3670791,635527
402917,811558,117478,3941896,19,1082,351,1775,2790509,612267
402921,1033139,67506,2030107,15,627,186,642,519743,156616
402974,402978,5279,81308,8,21,14,14,273,133
402917,402974,11678,160734,10,59,30,31,3227,1608
811565,72506,53914,2332323,22,783,97,1234,3288843,447350
101345,811558,53399,3926406,22,796,107,1536,2057286,591691
83001,402879,107317,6692164,21,1291,229,2289,3484839,903810
1054037,402920,51661,1607401,28,499,141,344,861754,139776
811558,365096,26291,654248,22,491,41,512,831759,112793
402879,402879,19,0,0,2,0,0,0,1
365096,402917,131129,3952728,24,1102,388,1311,4962032,888058
402983,402921,4816,109871,15,52,14,31,1001,518
1054037,365096,69261,3900819,28,962,105,1164,3331467,612567
365283,668830,55297,1594843,29,803,88,748,1093938,291311
101345,402920,160934,6981521,24,1289,459,2410,3680233,912323
995056,83001,59995,3460521,18,1029,81,2069,3494802,749980
402935,534783,72773,2572791,31,867,143,960,1558278,283830
402879,402917,7543,175702,10,56,17,20,1024,499
73027,101345,31693,314566,22,422,87,217,153327,48807
83008,365283,76800,3790664,22,889,181,1282,2234346,579645
402978,101345,136791,6986517,19,1284,368,2337,4006018,973825
1054033,402917,41842,1110833,20,286,131,271,154179,52390
365283,404980,91690,2465915,18,798,236,632,2056132,504441
101345,1054033,83852,6742759,26,1117,136,2952,3654422,903125
402935,779403,157832,3368935,19,1254,448,1184,2096023,418816
779403,1067767,118190,3835686,26,1290,290,1301,3019846,782392
101345,365096,66752,3647952,27,746,170,970,1733422,507368
402983,995065,135994,4038368,28,1314,355,1285,3052800,638780
1067763,402983,19845,534446,15,213,60,185,38212,14588
365283,402879,122741,3417869,17,908,357,939,3303192,714187
73027,82985,17432,140630,13,180,52,61,24720,9935
944218,101345,75948,3764859,22,1030,137,1210,4909616,846931
404980,402927,57262,1158886,16,529,163,302,305408,80659
101345,402978,159882,6796866,21,1284,457,2364,3658898,904777
101345,402935,149037,6871786,23,1280,418,2388,3664487,906843
402935,402661,10652,194312,12,71,37,40,3749,1796
811565,72506,56684,2332323,22,783,67,1234,3288843,447350
365283,811565,23828,505296,18,427,31,440,294802,89148
811558,995065,74737,2590642,23,816,179,1343,2420734,503954
101345,402927,137164,6894643,25,1294,348,2388,3666821,907693
402935,705851,171870,4104989,26,1297,487,1812,3790556,662400
995056,402879,138548,3896477,24,1292,386,1622,4060811,867185
402661,1054037,62937,1486379,21,480,181,356,344420,104638
402977,365283,98087,3523182,14,907,257,1122,2093650,462664
402920,811558,82873,4038680,20,1093,188,1804,2638051,613695
402974,101345,139725,6938322,22,1122,294,2328,3949785,973825
944216,811565,53818,1989442,21,788,96,1180,2312482,454523
811558,1054033,81548,3884189,21,921,185,1347,3589195,781458
402935,402879,1984,114137,10,33,5,23,615,302
402969,811565,124107,3833951,23,1088,360,1760,3086734,603535
402879,402917,7127,175702,10,56,21,20,1024,499
82985,811565,103324,3803352,20,810,220,1449,2559823,585170
402920,402978,10024,260457,10,69,31,48,6339,3099
402992,365095,118348,4193181,24,1109,302,1289,2808513,637139
1033145,1067721,58976,1879896,11,550,173,598,731320,141864
1067767,1054001,46415,1400309,19,400,136,405,250841,81639
811565,402920,158808,3932254,22,1095,352,1361,5261114,798931
404980,101345,152327,5995125,23,1163,452,2055,4828250,976463
1054033,101345,101639,6829719,28,1117,229,2541,3650125,996103
943287,402918,158445,5118283,23,1307,446,1567,3911125,899066
402978,365095,114209,3891549,18,1098,304,1237,2893611,632505
402982,72506,131578,4521969,18,1278,337,1893,3514497,708659
365096,811558,20253,699157,25,494,23,507,663703,123154
811565,402921,87332,3933228,23,1096,155,1362,5263251,799328
72506,1054037,101903,3745303,27,1129,235,988,4614094,882592
402978,402974,7105,52526,8,22,24,13,110,42
402969,402935,17417,140298,16,54,31,32,471,232
365096,1054037,119706,3845357,32,983,325,1476,4903579,870747
995070,1033172,153716,5984093,28,1270,414,1857,4412762,1001517
1033172,1054037,57739,3462414,26,832,97,1055,665067,207330
995056,1067721,151697,4311875,24,1355,400,1727,4225795,920799
83008,365095,79720,3530768,29,743,217,888,1926736,497353
83001,944216,108161,3572819,27,1048,287,1190,2096454,511952
402935,402978,3721,209645,10,73,7,42,4254,2071
811558,83008,69178,3833484,24,815,157,1031,3498819,764233
1033172,668830,182094,5715192,24,1304,526,2225,3040851,540358
402879,943316,140184,4801675,22,1184,409,1655,3556630,745091
365283,779403,29334,356458,19,347,75,151,169890,51437
779403,402918,103224,3329656,26,997,272,1198,2722429,699402
402918,534783,127681,2720720,32,924,341,927,1375013,303664
943316,1033145,153747,6881718,25,1151,388,2216,4537802,1002558
101345,943316,63280,2887298,28,766,161,885,1111998,352651
1054001,944216,72899,3169701,13,1165,99,1009,1554379,395947
365095,402917,132442,3959111,22,1104,374,1310,4528591,888058
995056,1054034,130759,3449947,25,1137,341,1529,3487409,747836
365095,811565,26386,706222,25,498,42,508,477364,123462
811565,943287,35686,1278167,23,547,76,819,2056142,201417
101345,402978,138151,6796866,21,1284,398,2364,3658898,904777
837763,365095,32815,654054,14,483,77,363,263847,81890
402992,365096,127792,4183759,26,1110,370,1290,2796092,633980
72506,73027,121968,2940813,30,1036,340,1760,3162070,669428
83008,101345,46718,206220,22,348,118,173,108753,34305
402918,944216,170182,3783386,16,1330,456,1502,2625806,526736
101345,943316,70382,2887298,28,766,186,885,1111998,352651
402917,365095,129602,3999757,20,1092,398,1255,2889366,635766
365283,1033139,124297,5451373,20,1115,283,1493,4470249,1003063
811565,402918,206633,3865598,24,1098,347,1346,4838824,774960
668830,1054037,137723,3212246,28,1199,270,1257,3845325,744482
1067763,1054037,44315,1465474,24,450,120,383,274321,86041
82985,943287,58630,2498465,17,758,120,678,1091724,321188
1054034,101345,151678,6831575,29,1118,413,2542,5025099,996103
995056,402974,135903,3912082,25,1141,350,1232,4068350,869559
811565,101345,59040,3923439,23,798,126,1148,5241733,795326
811558,811565,732,1248,4,10,2,4,94,5
402927,402927,19,0,0,2,0,0,78,1
1054037,402920,71580,1607401,28,499,209,344,861754,139776
1054037,402983,27428,1581247,24,493,45,313,832782,133398
1054037,402970,23708,1453151,28,407,41,307,649427,97558
995070,1067763,133917,4198295,28,1331,334,1694,4189826,910280
83001,995065,107362,3275176,22,1030,280,1373,1796090,427612
1033145,72506,129701,6372055,16,1225,340,2620,2707699,707629
1067767,402974,12352,641120,13,263,21,206,59308,23481
811565,1054037,107911,3782148,29,950,292,1497,4695820,746456
