from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
656307,867647,373870,4587231,37,2140,490,2127,4143251,802534
1575743,1623099,211304,4771554,34,1666,412,2266,3332682,832980
715361,1251093,112078,3554075,21,1472,58,1284,3801235,708081
715367,1311127,134711,2889887,28,1489,47,739,1761760,374363
1311143,1304496,92769,546051,20,834,111,335,196972,52470
715341,332902,125169,2923840,16,1557,128,1204,1936117,397482
715367,715237,13647,188940,19,113,33,97,10138,4622
656306,326876,187562,2299189,29,1844,97,1622,2578679,553981
326884,528747,289259,1990335,29,1859,385,1102,3172645,562133
721396,715361,195986,3194351,24,1110,314,1509,2777737,615824
715367,528747,237888,4406296,32,1697,510,2447,5933388,1048576
318636,721395,209013,5825669,21,1860,434,2042,7643475,1320757
721395,326876,132312,5742679,24,1756,63,1980,5270320,1057969
115049,721396,82821,2263529,18,768,168,1246,2619724,434287
1311142,715367,175034,2941476,24,1499,175,699,5851365,764008
714514,715361,20199,708918,14,196,39,177,56076,13899
1491170,721396,164199,1554128,16,725,294,680,2352438,319982
656307,1251093,142059,1447291,22,1474,166,897,1209080,260330
1491170,1141012,120566,2276204,31,843,279,603,3495026,535919
715361,1315989,137315,3209876,24,1496,150,883,2522104,514677
1575743,721396,277429,7621034,39,2133,558,3420,5255511,1339634
1688332,867647,365647,7682890,25,2439,881,3157,3691533,882473
1251093,688396,239942,6279203,20,1944,282,2118,6660080,1357105
318620,1315989,93004,601595,17,1117,111,314,584227,153222
715237,1304519,131463,2443847,16,1326,259,1029,850300,222695
715341,332902,377809,2923840,16,1557,310,1204,1936117,397482
715361,715373,11531,502120,18,159,20,259,45506,18338
1141012,867647,88610,1383558,26,888,148,320,721974,138466
715367,1251093,197151,3138757,22,1479,203,1607,2575905,493328
528747,721395,207263,7466846,34,2133,252,3063,6432169,1360567
332902,1311142,7248,151637,14,74,14,51,3421,1648
715361,326876,142134,3158737,18,1488,204,854,2414781,495933
332927,318636,97227,614776,19,1062,45,363,759594,61918
1311143,332909,44265,409680,24,426,85,178,57687,18783
721396,796516,455052,5911230,19,1511,546,2106,6487758,1121496
715361,1141012,53920,1656690,26,526,49,493,330774,99603
721396,656306,392168,7508360,37,2133,716,3235,9043882,1589917
715361,1473275,134464,4629846,19,1660,103,1483,6422316,1157701
715341,1141012,63561,2257371,25,628,119,773,591659,165847
332908,715373,191000,2648991,18,1570,237,631,4392093,737826
1575727,714514,186229,5295237,33,1658,324,2413,4351224,943670
721395,1575747,242456,7510280,37,2132,387,3242,9360943,1590386
867647,1575744,355523,4509324,31,2137,568,1980,7942573,1291079
1473275,1311143,208431,1820382,21,1836,341,664,3525853,562159
721395,326876,218502,5742679,24,1756,258,1980,5270320,1057969
656306,656307,2194,5080,4,18,4,4,410,5
721396,1850565,201986,5457702,20,1137,321,1359,5714837,978070
318636,332905,92936,531999,17,867,106,285,509855,125801
656306,1141012,268524,5543264,43,1967,439,2208,4485854,979368
656307,715367,244018,4516937,34,1692,487,2590,4098009,792140
867647,721396,237021,3400891,26,2193,368,1311,5652127,886559
1792574,796516,334210,11641010,32,2478,593,2658,11695842,1855923
332907,332908,34725,410407,23,422,51,185,62145,23030
1473275,1850565,316073,6282774,19,2007,631,1628,6707702,1116798
1850565,528747,395411,6762727,25,2031,755,1853,11361415,1655032
1473275,1792574,245398,3931200,23,1937,446,955,5517285,808571
721396,721396,18,0,0,2,0,0,0,1
656307,688396,242645,7686190,36,2151,208,3032,7790322,1368340
715361,721395,74820,3234628,20,900,102,1670,2574683,524344
715341,721396,141557,3837153,20,1435,265,1951,4623595,856614
721396,1575744,317294,7507110,37,2134,736,3234,9042596,1589638
1315989,715373,140097,2937450,21,1502,47,696,4992439,757379
715363,332905,158683,2881468,22,1482,131,726,2633544,371199
1850565,715363,172964,6272313,21,1740,245,1388,10138177,1467718
721396,796516,224550,5911230,19,1511,492,2106,6487758,1121496
1575747,1304519,127833,2014328,30,1647,86,1503,2430760,489737
1575727,1575747,9579,98500,12,80,30,43,10194,4457
1251093,1792575,221605,4033820,20,1561,273,1361,4853959,900574
1575743,1251093,195329,1447224,22,1474,377,900,911000,260339
1315989,715367,172254,2931377,23,1497,163,690,4986622,755994
332909,318636,76732,826372,15,1132,36,473,671013,133337
715361,332927,117902,3228652,22,1494,63,878,2561846,521952
721395,715373,149778,3688949,26,1290,324,1745,2781819,697045
715373,721395,183562,3744000,23,1301,258,1906,5057189,831449
796516,656306,383416,12065069,37,2271,906,4740,8945120,1738567
1623099,1141012,73177,1525002,27,496,121,413,824100,83864
721396,715361,124136,3194351,24,1110,218,1509,2777737,615824
714514,1311142,124862,3729589,26,1507,91,1149,3471251,625660
721396,715367,172379,3685812,27,1280,222,1744,4301995,696479
332903,318636,91866,567564,20,840,94,358,187663,53926
715237,332903,153917,2876662,21,1557,233,1212,1820091,394702
721396,1575747,336906,7510741,38,2133,871,3243,9045823,1590386
715341,318636,83210,2494477,11,1334,38,1021,905604,229344
1304519,656306,261369,1982352,22,1647,487,1355,2643904,569563
318620,1311127,67570,543688,22,945,6,282,492720,130319
715341,1575743,291147,4441098,27,1762,511,2356,5461831,1050244
1575744,715363,140236,4501216,29,1689,6,2568,3505657,790545
721396,318636,279169,5797025,25,1861,755,2041,6259852,1079833
715361,715237,13383,672167,19,191,32,245,64107,25142
867647,715341,139232,2358461,16,1201,298,824,1181656,281149
715363,1792574,188858,6018831,24,1660,340,1582,12562451,1443062
1251093,715361,182395,3238092,20,1471,203,1315,4216635,773464
1304496,714514,109754,3397561,20,1391,99,980,4673189,820485
1311143,715373,154636,2907779,20,1489,248,690,5055447,755694
332923,1311143,5219,174904,14,71,13,38,3911,1897
1575747,721395,270271,7618879,37,2132,541,3415,5836192,1338970
1311143,332903,2350,105206,15,48,7,45,1199,370
1473275,332907,245888,1868588,19,1843,471,666,3584989,569056
715361,318620,165992,3049129,18,1405,169,1245,2086256,441543
332908,715373,185465,2648991,18,1570,187,631,4392093,737826
318636,1575727,131694,2113677,18,1626,122,1395,3685870,605071
332909,715361,132341,2573214,25,1550,148,787,3940265,715151
326884,715361,171449,2868460,25,1468,149,814,3904546,749895
714514,1575747,236824,5356936,29,1683,511,2802,8171299,1261664
721396,1251093,210335,6138478,30,1927,331,2411,7099797,1227940
1575743,656306,2926,11514,9,32,8,18,289,122
715363,721396,197419,3757460,24,1289,372,1899,6668846,836166
715367,1311143,153364,2897718,21,1483,115,731,1778303,377529
721396,715237,111140,3859457,26,1448,84,1732,4584076,738172
326876,715373,123384,2890053,16,1494,105,690,4415190,754464
1850565,528747,287459,6762727,25,2031,601,1853,11361415,1655032
332909,715341,114218,2625473,20,1636,58,632,4057098,732358
721395,1623099,127450,3076477,24,883,197,1434,2385253,598426
332907,656306,257447,2236790,33,1842,500,1466,3862838,618398
1575743,721395,304276,7619190,38,2132,717,3419,5252491,1338970
528747,715361,211296,4492668,32,1684,364,1876,4665651,885142
1792574,1792574,542,0,0,2,2,0,1,1
721395,715367,157327,3685351,26,1280,324,1743,2779495,696479
1623099,332909,164880,2939484,18,1551,150,797,2456391,411614
326876,1623099,135030,2972256,18,1468,45,847,4526712,767595
332902,1141012,254245,3746382,31,1623,279,798,4411787,877918
115049,721396,73232,2263529,18,768,153,1246,2619724,434287
796516,1311143,260904,10300912,29,2182,442,3475,5936429,1192342
715237,721396,154369,3872589,24,1475,147,1943,4702745,869097
1575747,721395,209441,7618879,37,2132,265,3415,5836192,1338970
715341,115049,85569,2255309,12,738,182,776,589837,165441
715361,332902,183719,3168211,20,1484,44,860,2435501,499655
721396,715361,156310,3194351,24,1110,254,1509,2777737,615824
332908,721395,223344,5477478,23,1887,444,2115,6949408,1330333
1311143,656306,238377,2201519,29,1838,268,1218,4481778,614194
721396,1311143,175371,5744203,29,1746,263,1970,6125646,1058418
1575744,715361,252686,4639220,34,1679,409,2223,3585643,810063
656306,867647,221906,4589343,36,2139,296,2125,3714542,802532
1251093,714514,120681,3796764,22,1472,71,1463,4649258,850179
714514,1575743,131924,5360433,30,1683,81,2802,8207173,1262803
1141012,715367,82495,2172443,29,621,115,707,2196882,380392
867647,1850565,280859,4856436,20,2188,524,1082,8516701,1398663
796516,721396,251744,5667773,22,1190,543,2144,3492358,571835
326876,721396,184941,5821736,24,1745,323,2001,8838896,1332507
796516,688396,237654,5574808,21,1180,523,2098,3322868,537037
326876,332909,36888,397037,21,416,63,172,241561,19413
1575727,688396,295428,7777676,31,2125,715,3068,6201646,1374826
332906,1491170,255455,5601202,28,1717,384,1416,6815991,1269076
1311142,721396,204690,5807392,32,1767,209,2278,10704024,1334874
1311127,715373,201061,2882583,27,1492,244,687,4490720,753961
715363,715367,3729,18269,13,56,9,24,934,317
332918,1688332,265028,10524172,31,2200,409,3053,9873352,1877553
656307,1850565,307047,7202899,27,2031,435,2166,6027189,1215059
326884,332918,5638,152490,18,74,18,67,2316,1126
1141012,1575744,303354,5476489,41,1968,671,2232,10659976,1461730
721396,332927,205776,5767325,28,1768,383,1970,6180372,1067766
332907,326876,1330,14129,10,33,3,14,188,82
656307,1688332,310349,12279382,42,2278,389,4464,9906672,1878710
332923,332927,2692,76508,11,44,5,12,501,233
715361,656288,204522,5057432,26,1663,428,2151,7053949,1281013
332905,1141012,142044,3730728,35,1621,91,786,4127689,878117
332903,721396,194773,5830405,27,1739,188,2006,6435299,1331925
867647,115048,149579,1401748,30,895,254,366,513053,134998
1491170,656306,425259,7364821,31,2197,765,3008,9973485,1633677
715341,715367,6582,103556,15,110,18,62,4067,1756
1688332,332905,267317,10338283,30,2190,209,3491,4870758,1189146
721396,1304519,291252,5797647,26,1862,155,2042,6260918,1080045
1688332,721396,159378,5716474,21,1210,364,2157,2339607,572511
332905,867647,207777,2737506,21,1549,268,760,3446860,735251
332902,721396,225298,5826331,26,1737,314,2005,6783654,1331925
715361,1623099,6487,147293,12,74,19,93,4396,2006
721396,1141012,117224,2285266,39,755,221,1127,1844069,430367
715361,715361,721,0,0,2,2,0,0,1
318620,318636,3424,14019,7,31,11,11,222,84
1315989,1311142,2837,134237,16,72,7,35,2471,1206
1473275,332909,217541,1753186,18,1855,400,700,3320409,549866
721396,332903,245508,5756688,28,1748,274,1988,6153950,1063311
1688332,1473275,433678,11683358,25,2254,814,4160,7922611,1664901
1473275,715367,196902,4241485,24,1673,404,2373,5862465,886861
715363,715363,312,0,0,2,1,0,0,1
715367,656306,231365,4508639,29,1692,437,2431,6094037,1085493
1688332,326876,283723,10348550,24,2194,590,3499,4884668,1192358
115048,656308,222985,5595533,46,1975,242,2301,8453339,1486525
1575747,115049,265654,5409355,33,2013,509,2186,4445315,965433
1311143,715367,142177,2901706,22,1483,187,684,5050810,754532
721396,656306,387259,7508360,37,2133,741,3235,9043882,1589917
1575743,326876,165410,2297010,30,1844,12,1627,2230891,554006
1473275,1575727,81178,1073059,16,695,168,472,989664,223701
1311143,867647,140872,2758725,29,1545,154,862,4985095,736885
1850565,1792575,319374,4646402,22,1812,588,968,3250537,577811
332907,1311143,2258,115385,20,49,6,37,2584,1301
1850565,332922,217862,5341385,22,1886,368,1172,6382577,944608
1251093,715361,145997,3238092,20,1471,73,1315,4216635,773464
715367,1688332,290671,9131970,27,1989,416,3030,9723917,1819225
1491170,326876,223873,5599601,19,1744,467,1754,7023237,1101504
656308,1311142,248403,2443182,36,1876,492,1371,2642233,569039
656306,721396,287824,7623213,38,2133,358,3415,6036110,1339634
1473275,1792575,341835,3930116,19,1937,566,954,5515747,808206
1315989,326884,4084,173726,18,77,7,50,4017,1957
721395,1575747,311163,7510280,37,2132,663,3242,9360943,1590386
721396,721395,637,461,1,4,2,1,18,2
1575727,1688332,359488,12370868,37,2252,861,4500,8506811,1878848
1575747,332923,229770,2352350,34,1852,411,1643,2721586,564497
332907,721396,205463,5812047,32,1741,226,1995,6858298,1331875
1311127,715341,174271,2864256,26,1558,315,686,4479051,751036
1575743,715361,132279,4645012,36,1678,51,2232,3246227,810120
656308,1141012,217409,5650485,45,1974,333,2278,5025012,982549
721396,1311143,302408,5744203,29,1746,564,1970,6125646,1058418
115048,715373,72599,2176681,30,623,148,710,1813332,381872
332903,1304496,77229,542743,20,834,94,331,163427,48280
715361,332923,191748,3214388,23,1494,256,874,2531111,516354
1141012,1473275,518080,5047327,31,1944,621,1640,10106716,1361484
714514,332905,158699,3625649,24,1489,108,1057,3247850,583198
1304519,1575729,274224,2090587,26,1654,503,1397,2772690,597688
318636,115049,221559,3616145,17,1411,416,813,4962817,846159
721396,1141012,116886,2285266,39,755,224,1127,1844069,430367
1311143,721396,164916,5839462,28,1733,215,2001,7511616,1332768
656307,715363,129851,4507075,31,1689,52,2574,4089954,790550
1141012,326884,212176,3714837,34,1602,228,969,5817415,799758
332907,1792575,182565,3809371,23,1647,285,997,5099361,895758
332903,721396,190362,5830405,27,1739,336,2006,6435299,1331925
715367,1575729,416568,4616874,33,1696,463,2473,6322663,1131888
1141012,326876,210331,3712519,29,1616,425,979,5810987,798644
715361,715361,20,0,0,2,0,0,0,1
656307,1251093,223744,1447291,22,1474,527,897,1209080,260330
715361,721396,121920,3236472,21,902,209,1671,2578958,525084
1575747,332903,310757,2310247,32,1841,497,1630,2694723,557240
721395,721396,467,1844,1,4,1,1,20,2
721395,721396,540,1844,1,4,2,1,20,2
1688332,1304519,259008,10403057,25,2006,552,3560,4981048,1212947
656306,1850565,336109,7205011,26,2030,724,2164,5463540,1215059
721395,1575747,241748,7510280,37,2132,414,3242,9360943,1590386
715363,721395,205663,3755616,23,1289,394,1898,6656267,835219
1251093,332905,174850,879823,20,1439,310,702,1609648,334624
656306,1315989,218981,2350328,35,1853,353,1651,2620321,563740
1141012,332918,218806,3718536,36,1626,247,1134,5827158,801440
1141012,1304496,108432,3741583,29,1416,41,1012,5890138,812050
318636,332918,123825,598078,16,1065,145,321,620628,152158
1311142,332908,25380,342201,25,382,15,171,239460,11219
715341,715367,11290,103556,15,110,28,62,4067,1756
326876,332903,934,33839,10,30,2,21,1463,255
1688332,714514,270774,8556142,25,1976,565,3211,3974181,962783
715237,1251093,189942,3014086,22,1548,224,1531,2160473,456776
715363,1623099,11934,668281,15,158,21,321,56115,22598
867647,1688332,338180,7909710,27,2439,779,2963,11693262,1827923
715361,1491170,153280,3757828,18,1247,290,1171,4578861,816544
721396,721396,529,0,0,2,2,0,0,1
1575744,332908,299701,2415395,33,1905,458,1376,2604987,575704
332905,318636,65189,542087,22,826,81,354,182109,53760
1623099,1623099,434,0,0,2,1,0,5,1
715361,715363,9527,514536,19,161,20,277,47659,19193
326876,715363,142775,2884876,17,1485,174,688,4409903,753441
1311143,1688332,250492,10497743,31,2188,415,3048,10788579,1877380
326876,721395,209238,5819892,23,1745,402,2000,8834795,1331850
714514,656306,147539,5354555,28,1683,21,2794,8145089,1260861
318636,326876,68022,542266,11,877,75,293,525311,129567
715373,656306,205123,4505306,27,1697,418,2422,6344580,1083657
721395,715363,115174,3701365,27,1280,150,1763,2791910,699421
715373,714514,16569,917012,17,201,29,425,100639,34248
1473275,796516,407391,11883636,23,2248,676,3807,10078107,1879082
1251093,656306,208735,1432965,23,1469,239,889,3075980,484494
715363,1688332,260588,9146789,27,1987,346,3024,17911522,1819461
528747,721396,285340,7468690,35,2134,621,3064,6435155,1361222
1311143,714514,141356,3422112,26,1485,201,961,5473243,832622
656306,721395,526343,7621369,37,2132,911,3414,6032694,1338970
1304519,332922,112551,813645,16,1137,202,402,1002085,229424
721396,715363,118376,3701826,28,1280,172,1764,4315995,699421
721396,721395,688,461,1,4,2,1,18,2
326876,1473275,240060,1878049,25,1846,474,974,3513669,542067
867647,332918,207342,2751371,26,1576,460,882,1891780,405001
867647,332903,235496,2758902,22,1554,353,734,1916818,409019
332909,1311143,36804,386557,18,411,63,126,56961,21619
326876,715361,107487,2845714,20,1473,30,813,4388950,748906
656306,1251093,123520,1449403,21,1474,78,895,1073777,260329
1311143,1304496,107538,546051,20,834,170,335,196972,52470
714514,721396,109454,3178670,23,898,258,1503,2276535,406825
1575747,714514,269330,5203373,37,1683,406,2376,4339272,935969
1311143,714514,200062,3422112,26,1485,241,961,5473243,832622
715363,1623099,12824,668281,15,158,37,321,56115,22598
1251093,1792574,284243,4034904,24,1561,503,1362,4855450,900924
715373,688396,87311,3832732,19,1313,39,1970,5337211,875390
332903,1850565,335220,5416918,23,1709,516,1273,5896220,1210348
