from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
340368,29,60365,7360499,30,1381,0,2213,4902239,1068031
822173,83,48649,7780420,19,1258,0,2423,4587392,1066604
986513,10,64882,7569467,39,1464,0,2367,4954400,1068770
783759,7,60616,7196444,38,1388,0,2073,4789495,1068219
711897,4,64467,7795665,38,1470,0,2624,4874103,1068010
193076,97,118904,5203940,25,1476,0,1395,3597982,863495
631083,21,73170,10990392,43,1674,0,3718,3697929,1068251
1006087,76,75568,7701463,30,1356,0,2144,4953010,1068175
1040535,92,76322,6610311,31,1533,0,1773,4248264,1023138
98654,4,66107,10726788,43,1545,0,3585,4085490,1068010
1006087,62,148039,7666433,24,1351,0,2141,4951150,1067252
287408,287781,109,5170,5,25,0,8,200,65
4846,74,59611,5694378,21,1471,0,1604,4676404,1048054
119278,83,59097,10618008,19,1340,0,3329,4336762,1066604
783759,41,49524,7150278,22,1261,0,1893,4786874,1066930
674316,36,58733,7478828,26,1419,0,2535,4550287,1068400
1042694,2,65209,6726997,23,1520,0,1772,5333534,1048215
47344,63,52118,8851519,21,1336,0,3286,5767175,1067438
193076,64,61439,5186093,16,1470,0,1375,3585599,860087
532543,532528,36,1491,3,9,0,3,88,8
273644,58,37122,3255874,19,869,0,779,1551372,288634
100244,60,73192,10701314,34,1294,0,3376,4355759,1067945
500214,16,57898,4583053,32,1265,0,1366,3208701,752673
500214,30,54037,4536997,33,1265,0,1394,3189294,746352
783759,27,55498,7183430,31,1371,0,2062,4788921,1067921
755629,71,58465,10082464,25,1362,0,3429,4319821,1068221
614439,6,74031,11033481,38,1670,4,3797,3792288,1068246
641635,640265,33,7561,3,9,0,4,87,14
684620,91,60034,7669693,28,1371,0,2588,4597983,1068589
287408,287501,145,7799,5,32,0,11,265,95
703180,34,52398,7615608,14,1340,0,2459,5055027,1066559
880030,880042,10,1379,2,6,0,2,28,4
674316,99,59940,7398671,24,1416,0,2523,4546328,1066422
880030,51,55014,6257381,23,1377,0,1854,5244974,1066288
614029,613678,2776,4699,2,23,0,6,18089,46
825355,822094,431,6763,6,36,0,10,248,77
917724,55,5493,701244,18,273,0,233,144550,45073
825355,52,51451,7722497,19,1359,0,2328,4829801,1067433
397929,100,13152,2420822,15,492,0,648,615800,176974
291357,78,80717,5196907,27,1492,0,1356,3785714,839927
902060,46,51987,9281506,22,1355,0,3267,4746926,1067776
511453,31,56763,8259377,36,1355,0,2735,4395516,1068085
663551,54,72861,7201318,23,1305,0,2306,4956552,1067732
894188,1,57965,9286602,25,1303,8,3138,5192165,1066154
1006087,1006098,4111,5038,3,13,7,3,51,13
894188,79,53976,9346176,32,1316,0,3156,5195526,1067692
9447,9465,86,7790,6,15,0,6,113,42
299186,89,98261,9900935,24,1340,0,3137,4491880,1066245
984210,81,55333,5657804,18,1382,0,1630,4253789,966259
297989,303516,111,7535,6,24,0,13,175,48
755629,755628,63,1948,1,4,0,1,42,7
631083,48,58451,10972629,24,1537,0,3564,3697206,1067872
554440,27,59740,6561737,30,1424,0,2114,4713576,1067921
4846,26,66730,5755729,28,1583,0,1758,4703601,1057044
65350,65759,340,7756,3,26,0,9,116,38
100519,100478,190,8776,2,22,0,6,247,58
699280,695298,92,8751,8,18,0,14,131,37
397929,85,13180,2416332,16,490,0,646,614645,176590
933034,933053,210,6642,6,29,0,8,134,47
530071,83,58856,6040302,15,1301,0,1703,5275201,1066173
508499,509167,350,8413,4,31,0,7,249,89
122230,90,53327,10681274,21,1385,0,3407,4229916,1066818
511453,21,63365,8267411,41,1363,0,2740,4395828,1068251
935827,935873,167,5968,6,27,0,10,253,58
100519,101012,54,2816,4,14,0,6,134,24
34434,47,12833,2354817,15,484,0,651,589759,161748
508499,509174,456,8353,3,29,0,8,244,87
41108,81,11995,2244216,21,511,0,912,503595,151939
988292,75,54798,7411591,24,1361,0,2142,5438183,1066429
711897,35,56521,7741540,26,1352,0,2449,4871084,1066549
902060,895383,97,3630,3,11,0,5,77,22
122230,67,52908,10679709,22,1378,0,3431,4229825,1066775
993335,991161,176,5844,3,23,0,5,95,25
663551,20,64350,7223569,36,1434,0,2466,4957568,1068240
318536,316976,250,5979,10,25,0,13,140,47
663551,51,58831,7196364,19,1304,0,2291,4956333,1067626
193076,41,60986,5164301,17,1474,0,1369,3569034,855583
984210,88,56730,5660950,19,1383,0,1632,4258221,967429
340368,43,52153,7357765,22,1258,0,2065,4902075,1067965
663551,4,58600,7213264,30,1418,0,2456,4957124,1068010
917724,26,10458,710753,22,444,0,325,145478,45418
47344,70,55876,8867804,26,1341,0,3289,5768030,1067869
800434,63,44602,7531731,22,1159,0,2188,4595798,1067438
984210,77,57385,5713957,22,1387,0,1639,4336271,987165
1060862,1063012,230,5099,3,17,0,4,377,40
687648,15,59818,7294816,39,1326,0,2445,5463098,1068715
580099,92,57904,10597248,21,1537,0,3247,3688776,1066350
297989,21,67550,9485498,38,1527,0,3237,4567840,1068251
755629,62,52638,10045235,18,1353,0,3424,4317848,1067252
614029,613718,1138,8737,5,45,0,10,36467,144
554440,551506,67,7419,6,21,0,11,96,31
988292,988293,44,3814,1,5,0,1,50,4
1006087,100,54211,7641654,24,1350,0,2137,4949660,1066563
119278,31,61292,10671456,34,1473,0,3486,4339866,1068085
816170,18,54988,7757856,29,1379,0,2523,4608492,1068014
909702,909675,103,947,2,7,0,3,50,7
234671,238808,46,4275,5,16,0,5,91,22
254118,44,11030,406534,14,407,0,141,51754,20346
451866,16,65002,9534635,42,1410,0,3440,5123516,1068788
199208,23,71451,5556883,33,1497,0,1686,4944415,936106
535507,535689,341,8633,6,34,0,9,295,95
171130,99,58295,6371456,23,1402,0,1885,4693792,1063716
380831,70,57714,9074286,32,1404,0,3139,4800773,1067869
894188,44,50706,9325899,24,1308,0,3128,5194097,1067036
674316,674309,25,3966,3,11,0,3,41,8
711605,703758,512,9604,2,49,0,12,275,97
299186,94,50892,9953571,21,1337,0,3128,4494754,1067645
122230,79,56530,10709274,29,1392,0,3439,4231711,1067692
813137,50,44391,7772304,29,1173,0,2386,4506638,1067271
189499,187852,35,3778,4,11,0,5,47,11
687648,80,56238,7241214,32,1321,0,2330,5460978,1067677
517679,67,46051,7877556,27,1211,0,2319,4691625,1066775
950973,90,54178,7449025,17,1369,0,2540,4718621,1066818
631083,12,63469,11024806,35,1548,0,3683,3698944,1068813
991502,60,54833,7374867,24,1317,0,2131,5163406,1067945
894188,91,54776,9387862,34,1317,0,3156,5197425,1068590
244709,63,61716,6387618,23,1438,0,1794,5038399,1064608
825355,825382,134,5458,5,25,0,6,166,53
800434,800457,59,4137,8,25,0,11,101,33
755629,32,59352,10071946,30,1479,0,3575,4319364,1067981
508499,508486,269,4391,2,22,0,3,76,20
234671,23,101889,6441289,42,1578,0,1972,4768352,1065523
880030,64,54234,6259095,22,1375,0,1854,5245067,1066328
933034,919556,948,8765,7,37,1,12,183,68
902060,1,81734,9218985,18,1346,98,3253,4743630,1066154
122230,24,115269,10738730,42,1521,0,3592,4232971,1068337
1006087,59,218916,7690771,23,1353,0,2120,4952524,1067925
816170,66,48068,7712594,20,1262,0,2375,4605829,1066730
254118,70,11730,391564,17,407,0,140,49867,19588
254118,254108,136,3724,3,19,0,3,142,41
273644,22,28167,3268727,37,871,0,957,1561864,291280
950973,79,66834,7477025,25,1376,0,2572,4720468,1067692
816170,816187,338,4103,6,22,0,6,57,16
9447,43,59242,5888307,22,1393,0,1666,4926229,1064722
175471,92,57377,6200560,18,1378,0,1843,4478828,1062973
119278,100,51030,10615767,21,1345,0,3329,4336678,1066563
532543,95,52644,6255789,16,1343,0,1778,5573553,1066198
254118,254139,116,1542,2,13,0,3,56,11
933034,18,54688,8437979,34,1376,0,2600,4735983,1068014
1006087,60,134096,7691627,29,1355,0,2140,4952566,1067945
986513,1,79425,7453030,25,1339,12,2193,4949237,1066154
1040535,34,82919,6620794,26,1526,0,1755,4254014,1024942
909702,909632,311,8247,4,25,0,10,244,86
991502,88,52904,7320660,21,1313,0,2127,5160423,1066496
703180,711908,317,9111,2,15,0,5,132,40
106198,84,49671,10718376,17,1295,0,3474,3957666,1066702
825355,825308,388,7682,7,37,0,9,291,92
5369,94,55120,6166619,16,1395,0,1823,4826384,1065504
917724,31,11087,714162,25,466,0,332,145862,45564
926502,926271,315,3348,4,27,0,6,133,38
297989,83,55530,9424016,18,1386,0,3075,4564434,1066604
47344,47376,92,9247,6,22,0,13,275,87
614439,70,61629,11015787,28,1544,0,3645,3791565,1067869
85853,70,55970,10674827,29,1370,0,3394,3808841,1067869
47344,47229,48,1793,2,8,0,3,80,7
189499,52,53263,9952228,25,1415,0,3320,4600003,1067433
9447,9448,33,534,2,6,0,2,29,4
684620,697428,559,6438,5,17,0,6,119,39
297989,31,63093,9477464,33,1519,0,3232,4567522,1068085
755629,20,67892,10083521,35,1486,0,3581,4319858,1068240
204359,59,51139,8730949,21,1336,0,2910,4891830,1067925
385787,386250,51,5091,1,6,0,6,69,15
926502,53,47409,8337178,22,1242,0,2682,4959531,1067861
47344,38,51103,8832866,18,1335,0,3259,5765773,1066811
47344,47208,108,8857,4,24,0,11,252,77
614439,614397,166,6022,3,16,0,4,61,14
902060,50,53599,9264683,18,1352,0,3245,4745908,1067271
290177,99,123217,4922242,26,1503,0,1341,3422708,797688
199208,44,101027,5507577,12,1360,0,1505,4928019,930147
825355,825363,239,6353,4,29,0,5,231,70
783759,783771,117,8151,3,8,0,3,39,5
614439,32,69181,11021537,34,1662,0,3792,3791790,1067981
535507,14,133059,6540512,28,1350,0,1956,5610071,1068782
1042694,79,68614,6779477,29,1528,0,1789,5351776,1054710
234671,234649,110,6862,5,22,0,5,134,39
530071,28,70692,6092626,31,1436,0,1860,5278583,1067785
535507,535470,241,3221,4,17,0,4,67,14
1060862,99,53714,4476965,19,1321,0,1223,3226861,702534
674316,22,69802,7473947,38,1548,0,2688,4550138,1068320
193076,84,60354,5155382,16,1468,0,1390,3563663,854030
926502,926950,906,8668,10,59,0,15,561,216
535507,535472,200,5476,4,19,0,6,111,31
318536,318600,303,9158,8,32,0,13,210,79
204359,62,53361,8706611,22,1334,0,2931,4890421,1067252
340368,98,51166,7361992,24,1257,0,2062,4902322,1068069
397929,27,22695,2469756,24,752,0,797,628463,181064
508499,78,49727,8195581,27,1247,0,2501,4929288,1068181
687648,25,69902,7270232,46,1450,0,2484,5462330,1068323
380831,21,68916,9092269,44,1531,0,3293,4801521,1068251
692951,671105,47,8018,5,16,0,5,63,12
65350,48,51755,8686797,18,1334,0,3250,5574330,1067872
825355,825297,417,7015,10,50,0,11,259,80
699280,668865,57,7223,5,12,0,8,110,27
551891,98,57524,6164364,27,1296,0,1748,4903367,1068036
692951,85,51660,7549727,22,1284,0,2681,5186503,1066490
287408,42,15503,2863847,16,536,0,1279,549039,173140
36626,95,10710,2162077,14,435,0,843,538749,147410
993335,991221,627,7199,4,28,0,7,133,39
902060,895296,438,7031,5,34,0,9,164,59
926502,32,57214,8343582,33,1366,0,2830,4959775,1067981
684620,684646,386,5904,4,17,0,5,101,32
580099,71,60162,10670181,26,1543,0,3261,3692535,1068221
988292,91,56010,7499836,28,1366,0,2155,5442674,1068589
951830,951828,195,4333,1,8,0,2,104,19
1060862,1061008,394,9563,4,35,0,7,733,134
950973,2,348512,7424545,19,1368,0,2555,4717578,1066293
895202,56,55487,9298414,29,1401,0,3280,4583314,1067730
614439,616462,543,8500,5,34,0,9,134,44
894188,894164,137,8568,4,13,0,4,58,16
41108,35259,49,5391,4,12,0,6,251,14
783759,4,57099,7187256,33,1373,0,2064,4789102,1068010
47344,40,52058,8839547,20,1337,0,3262,5766210,1066978
